Document Number,Document type,Document Date,Posting Date,Cost Center,Profit Center,Year/month,Account,Plant,Material,Quantity,Amount in local currency,Local Currency,Purchasing Document,Reference,Document currency,Offsetting acct no.,Base Unit of Measure,Alternative Account No.,Transaction Code,Text,Assignment
170001533,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30226742,"-1,250","-316,240",COP,4502016589,85733613,USD,10500,KG,14651020,MIGO_GR,,
170001533,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30226739,"-1,250","-316,240",COP,4502016589,85733613,USD,10500,KG,14651020,MIGO_GR,,
170001534,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30530378,-950,"-130,627",COP,4501925570,85734409,EUR,10500,KG,14651020,MIGO_GR,,
170001534,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30530378,-950,"-457,193",COP,4501925570,85734409,EUR,10500,KG,14651020,MIGO_GR,,
170001534,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30530378,"-7,600","-1,045,013",COP,4501925570,85734409,EUR,10500,KG,14651020,MIGO_GR,,
170001534,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30530378,"-7,600","-3,657,547",COP,4501925570,85734409,EUR,10500,KG,14651020,MIGO_GR,,
170001534,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30530378,"-8,550","-1,175,640",COP,4501925570,85734409,EUR,10500,KG,14651020,MIGO_GR,,
170001534,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30530378,"-8,550","-4,114,740",COP,4501925570,85734409,EUR,10500,KG,14651020,MIGO_GR,,
170001544,WE,21/05/2019,21/05/2019,,135,2019/05,20011,3YUM,30531358,"-20,000","-1,904,154",COP,4501964850,85734810,USD,10500,KG,14651020,MIGO_GR,,
170001568,WE,23/05/2019,23/05/2019,,135,2019/05,20011,3YUM,30018609,"-22,000","-2,104,516",COP,4501978487,85732125,USD,10500,KG,14651020,MIGO_GR,,
170001574,WE,24/05/2019,24/05/2019,,135,2019/05,20011,3YUM,30518061,"-20,000","-1,872,336",COP,4501991420,85735223,USD,10500,KG,14651020,MIGO_GR,,
170001602,WE,27/05/2019,27/05/2019,,135,2019/05,20011,3YUM,30002781,-417.300,"-627,462",COP,4502003379,85735882,USD,10500,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-96,"-12,203",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-96,"-12,203",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-96,"-12,203",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-96,"-12,203",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-96,"-12,203",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017480,-99,"-12,585",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017481,-111,"-14,110",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017481,-111,"-14,110",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017481,-108,"-13,729",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017481,-110,"-13,983",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017481,-110,"-13,983",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017481,-110,"-13,983",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-110,"-13,983",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-110,"-13,983",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-113,"-14,364",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-113,"-14,364",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-113,"-14,364",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-113,"-14,364",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-113,"-14,364",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015805,-113,"-14,364",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-112,"-14,237",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-112,"-14,237",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-115,"-14,618",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-115,"-14,618",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-115,"-14,618",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-115,"-14,618",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-115,"-14,618",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017482,-115,"-14,618",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-120,"-15,254",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-120,"-15,254",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-120,"-15,254",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-120,"-15,254",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-119,"-15,127",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-119,"-15,127",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-122,"-15,508",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-122,"-15,508",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-122,"-15,508",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-122,"-15,508",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-122,"-15,508",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015807,-122,"-15,508",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-121,"-15,381",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-121,"-15,381",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56017483,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231520,-117,"-14,873",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231520,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231520,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231520,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-123,"-15,635",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015898,-127,"-16,144",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015901,-154,"-19,576",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015901,-150,"-19,068",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015901,-154,"-19,576",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015901,-154,"-19,576",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015901,-154,"-19,576",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015901,-154,"-19,576",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015927,-161,"-20,466",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015927,-164,"-20,847",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015928,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015928,-164,"-20,847",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015928,-168,"-21,356",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015928,-168,"-21,356",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015928,-168,"-21,356",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015928,-168,"-21,356",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231499,-169,"-21,483",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231499,-173,"-21,991",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231499,-173,"-21,991",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231499,-173,"-21,991",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-181,"-23,008",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-181,"-23,008",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56015929,-185,"-23,517",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231425,-191,"-24,279",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231425,-195,"-24,788",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231425,-195,"-24,788",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231425,-195,"-24,788",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-84,"-10,678",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56226450,-82,"-10,424",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-104,"-13,220",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-103,"-13,093",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-103,"-13,093",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-103,"-13,093",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-103,"-13,093",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-103,"-13,093",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-103,"-13,093",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231135,-103,"-13,093",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56231083,-170,"-21,610",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56227947,-160,"-20,339",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56227947,-155,"-19,703",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56227947,-166,"-21,101",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
170001624,WE,27/05/2019,27/05/2019,,600,2019/05,20011,3YUM,56227947,-166,"-21,101",COP,4502037507,85733463,USD,10505,KG,14651020,MIGO_GR,,
